Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-31,291.83856201171875,148.65870666503906,390.8471374511719,471.23065185546875,300.30999755859375,158.89999389648438,397.5799865722656,482.8800048828125,305.75,160.6199951171875,415.32000732421875,489.0799865722656,299.92999267578125,158.6699981689453,397.2099914550781,482.8599853515625,305.57000732421875,160.39999389648438,406.9599914550781,488.6199951171875,2813000,8256800,47871100,126011100
2024-02-01,299.0103454589844,148.1535186767578,396.942138671875,477.3981628417969,307.69000244140625,158.36000061035156,403.7799987792969,489.20001220703125,308.07000732421875,158.49000549316406,408.0,489.2300109863281,301.94000244140625,157.0500030517578,401.79998779296875,483.79998779296875,303.239990234375,158.16000366210938,401.8299865722656,484.6300048828125,3196300,8012000,30657700,91891600
2024-02-02,306.2016296386719,146.51634216308594,404.2561340332031,482.4239501953125,315.0899963378906,156.61000061035156,411.2200012207031,494.3500061035156,317.3699951171875,158.30999755859375,412.6499938964844,496.04998779296875,306.0,155.94000244140625,403.55999755859375,489.29998779296875,307.0,157.97000122070312,403.80999755859375,489.6499938964844,4661500,8295900,28256700,99228200
2024-02-05,312.3336181640625,145.75851440429688,398.7804870605469,480.6673583984375,321.3999938964844,155.8000030517578,405.6499938964844,492.54998779296875,334.8699951171875,156.88999938964844,411.1600036621094,494.3800048828125,315.9100036621094,155.33999633789062,403.989990234375,490.2300109863281,334.8699951171875,156.61000061035156,409.8999938964844,493.70001220703125,6557500,9121600,25352300,75757100
2024-02-06,313.61639404296875,147.87286376953125,398.6231994628906,482.0628662109375,322.7200012207031,158.05999755859375,405.489990234375,493.9800109863281,327.42999267578125,158.72999572753906,407.9700012207031,494.32000732421875,319.07000732421875,155.60000610351562,402.9100036621094,492.04998779296875,323.19000244140625,155.8300018310547,405.8800048828125,493.5199890136719,2825700,9229900,18382600,55918600
2024-02-07,314.4618225097656,147.7980194091797,407.03826904296875,486.08349609375,323.5899963378906,157.97999572753906,414.04998779296875,498.1000061035156,327.82000732421875,159.3699951171875,414.29998779296875,498.5299987792969,321.1000061035156,157.69000244140625,407.3999938964844,495.3599853515625,322.94000244140625,157.8000030517578,407.44000244140625,496.2900085449219,3203000,8690300,22340500,70556500
2024-02-08,312.9167175292969,146.3198699951172,407.09716796875,486.29815673828125,322.0,156.39999389648438,414.1099853515625,498.32000732421875,326.42999267578125,157.33999633789062,415.55999755859375,498.7099914550781,321.4200134277344,155.30999755859375,412.5299987792969,497.260009765625,324.6700134277344,157.33999633789062,414.04998779296875,498.1000061035156,1986100,9755000,21225300,52343600
2024-02-09,308.2132568359375,146.65664672851562,413.42816162109375,489.10870361328125,317.1600036621094,156.75999450683594,420.54998779296875,501.20001220703125,322.3299865722656,157.1999969482422,420.82000732421875,501.6499938964844,315.57000732421875,155.6699981689453,415.0899963378906,498.489990234375,322.0,156.27000427246094,415.25,498.8399963378906,2823000,6529200,22032800,63979400
2024-02-12,312.55712890625,147.67642211914062,408.2278137207031,488.8940124511719,321.6300048828125,157.85000610351562,415.260009765625,500.9800109863281,323.0899963378906,158.41000366210938,420.739990234375,503.5,316.510009765625,156.35000610351562,414.75,500.239990234375,317.2099914550781,156.5800018310547,420.55999755859375,501.1700134277344,2483600,6701500,21202900,56502300
2024-02-13,304.01507568359375,146.38534545898438,399.4391174316406,482.16046142578125,312.8399963378906,156.47000122070312,406.32000732421875,494.0799865722656,316.0,158.4499969482422,410.07000732421875,497.0899963378906,310.7900085449219,155.75,403.3900146484375,490.7200012207031,315.7900085449219,157.63999938964844,404.94000244140625,494.5299987792969,2923200,8621000,27824900,113099200
2024-02-14,307.7759094238281,145.70237731933594,403.2998352050781,486.5421447753906,316.7099914550781,155.74000549316406,409.489990234375,498.57000732421875,317.8500061035156,156.4600067138672,409.8399963378906,499.07000732421875,313.9700012207031,154.83999633789062,404.57000732421875,494.3999938964844,316.010009765625,156.35000610351562,408.07000732421875,496.7900085449219,1887100,9098800,20401200,68387800
2024-02-15,313.9565124511719,147.74188232421875,400.4141845703125,489.8992004394531,323.07000732421875,157.9199981689453,406.55999755859375,502.010009765625,323.2099914550781,158.47999572753906,409.1300048828125,502.20001220703125,315.4599914550781,155.88999938964844,404.2900085449219,498.79998779296875,315.95001220703125,155.97999572753906,408.1400146484375,499.2900085449219,2362900,7462500,21825500,61683000
2024-02-16,312.8292236328125,147.57223510742188,397.9519348144531,487.4594421386719,321.9100036621094,156.5500030517578,404.05999755859375,499.510009765625,328.29998779296875,157.25999450683594,408.2900085449219,502.8699951171875,321.44000244140625,155.6699981689453,403.44000244140625,498.75,323.7200012207031,156.60000610351562,407.9599914550781,501.70001220703125,2513200,8541000,22296500,75532900
2024-02-20,304.8897399902344,148.80706787109375,396.7011413574219,484.77581787109375,313.739990234375,157.86000061035156,402.7900085449219,496.760009765625,319.0,158.61000061035156,404.489990234375,498.4100036621094,312.739990234375,156.44000244140625,398.010009765625,494.45001220703125,317.260009765625,156.55999755859375,403.239990234375,497.7200012207031,2701600,9501700,24307900,71736700
2024-02-21,308.1938171386719,149.58004760742188,396.100341796875,485.2149963378906,317.1400146484375,158.67999267578125,402.17999267578125,497.2099914550781,317.82000732421875,158.69000244140625,402.2900085449219,497.3699951171875,312.8999938964844,157.1300048828125,397.2200012207031,493.55999755859375,312.8999938964844,158.02000427246094,400.1700134277344,495.4200134277344,1779700,7472500,18518900,59293400
2024-02-22,313.0041809082031,151.24856567382812,405.42718505859375,495.2567443847656,322.0899963378906,160.4499969482422,411.6499938964844,507.5,323.3699951171875,160.74000549316406,412.8299865722656,508.489990234375,320.3399963378906,157.77000427246094,408.57000732421875,503.0199890136719,321.0,158.97999572753906,410.19000244140625,504.010009765625,1875800,8065000,27009900,76402500
2024-02-23,314.7436828613281,152.558837890625,404.13702392578125,495.5982971191406,323.8800048828125,161.83999633789062,410.3399963378906,507.8500061035156,325.0799865722656,162.25,415.8599853515625,510.1300048828125,322.04998779296875,160.16000366210938,408.9700012207031,507.1000061035156,323.0,160.8800048828125,415.6700134277344,509.2699890136719,1575000,6726000,16295900,61321800
2024-02-26,316.201416015625,151.5690460205078,401.3793640136719,493.7831115722656,325.3800048828125,160.7899932861328,407.5400085449219,505.989990234375,327.239990234375,162.00999450683594,412.1600036621094,508.75,322.25,160.57000732421875,407.3599853515625,505.8599853515625,323.6499938964844,161.8000030517578,411.4599914550781,508.29998779296875,1650000,5465400,16193500,50386700
2024-02-27,318.38787841796875,151.74815368652344,401.3202209472656,494.7004699707031,327.6300048828125,160.97999572753906,407.4800109863281,506.92999267578125,327.95001220703125,161.0399932861328,408.32000732421875,507.1600036621094,323.7699890136719,159.63999938964844,403.8500061035156,504.75,326.9800109863281,160.33999633789062,407.989990234375,506.70001220703125,1640900,5078600,14835800,48854500
2024-02-28,320.2634582519531,152.2854766845703,401.5566711425781,494.0466003417969,329.55999755859375,161.5500030517578,407.7200012207031,506.260009765625,331.67999267578125,161.61000061035156,409.29998779296875,506.8599853515625,326.989990234375,160.2899932861328,405.32000732421875,504.9599914550781,327.3900146484375,161.0,408.17999267578125,505.3299865722656,1471000,6071100,13183100,56506600
2024-02-29,324.5392761230469,152.12522888183594,407.38714599609375,495.8227233886719,333.9599914550781,161.3800048828125,413.6400146484375,508.0799865722656,334.8900146484375,162.19000244140625,414.20001220703125,509.739990234375,330.1000061035156,160.94000244140625,405.9200134277344,505.3500061035156,331.0,162.0,408.6400146484375,508.07000732421875,2699800,9849100,31947300,83924800
2024-03-01,327.20208740234375,152.82278442382812,409.2190246582031,500.4776306152344,336.70001220703125,162.1199951171875,415.5,512.8499755859375,337.7699890136719,162.57000732421875,415.8699951171875,513.2899780273438,333.6000061035156,161.08999633789062,410.8800048828125,508.55999755859375,334.0,161.8300018310547,411.2699890136719,508.9800109863281,1815500,5670100,17823400,76844800
2024-03-04,329.0970153808594,150.6735382080078,408.6478271484375,499.94091796875,338.6499938964844,159.83999633789062,414.9200134277344,512.2999877929688,340.260009765625,161.61000061035156,417.3500061035156,514.2000122070312,334.7900085449219,158.27000427246094,412.32000732421875,512.0,335.6000061035156,161.32000732421875,413.44000244140625,512.030029296875,1551000,8532900,17596000,49799300
2024-03-05,324.1214294433594,150.7960968017578,396.5632629394531,494.9444274902344,333.5299987792969,159.97000122070312,402.6499938964844,507.17999267578125,338.989990234375,161.24000549316406,414.25,510.70001220703125,331.739990234375,159.1999969482422,400.6400146484375,504.9100036621094,335.4200134277344,160.6199951171875,413.9599914550781,510.239990234375,2030000,8298200,26919200,72855600
2024-03-06,326.1622314453125,150.2021942138672,396.0117492675781,497.4524230957031,335.6300048828125,159.33999633789062,402.0899963378906,509.75,337.7300109863281,160.92999267578125,405.1600036621094,512.0700073242188,334.1600036621094,159.22000122070312,398.3900146484375,508.4200134277344,336.25,159.4600067138672,402.9700012207031,510.54998779296875,1542300,5773700,22344100,68382400
2024-03-07,330.62274169921875,149.75917053222656,402.9551696777344,502.3903503417969,340.2200012207031,158.8699951171875,409.1400146484375,514.8099975585938,342.3399963378906,160.36000061035156,409.7799987792969,515.8900146484375,338.42999267578125,158.24000549316406,402.239990234375,509.80999755859375,338.510009765625,160.0,406.1199951171875,513.1400146484375,1732500,5188700,18718500,58652100
2024-03-08,329.6217956542969,150.37188720703125,400.0793151855469,499.3748779296875,339.19000244140625,159.52000427246094,406.2200012207031,511.7200012207031,344.5,160.38999938964844,410.4200134277344,518.219970703125,338.1000061035156,158.42999267578125,404.3299865722656,511.1300048828125,342.07000732421875,158.8699951171875,407.9599914550781,515.4600219726562,2307400,5284000,18002200,86532500
2024-03-11,325.5208435058594,151.9838104248047,398.40496826171875,498.945556640625,334.9700012207031,161.22999572753906,404.5199890136719,511.2799987792969,338.2099914550781,161.32000732421875,405.67999267578125,511.8800048828125,331.5299987792969,158.8800048828125,401.260009765625,508.5,337.0,159.49000549316406,403.760009765625,510.4800109863281,1868000,4620800,16120800,62557200
2024-03-12,327.726806640625,153.4072265625,409.0024108886719,504.3128356933594,337.239990234375,162.74000549316406,415.2799987792969,516.780029296875,338.3900146484375,163.11000061035156,415.57000732421875,517.3800048828125,332.739990234375,161.1300048828125,406.7900085449219,510.8599853515625,335.2799987792969,161.5800018310547,407.6199951171875,513.4500122070312,1645900,8018700,22457000,73114400
2024-03-13,331.88604736328125,151.86131286621094,408.8250427246094,503.5223083496094,341.5199890136719,161.10000610351562,415.1000061035156,515.969970703125,343.1000061035156,162.67999267578125,418.17999267578125,517.2899780273438,337.3900146484375,159.80999755859375,411.45001220703125,514.489990234375,338.1400146484375,162.52999877929688,418.1000061035156,517.1099853515625,1818800,6260000,17115900,55104100
2024-03-14,332.27484130859375,150.07968139648438,418.7920837402344,502.5270080566406,341.9200134277344,159.2100067138672,425.2200012207031,514.9500122070312,346.8399963378906,161.5399932861328,427.82000732421875,517.1300048828125,338.94000244140625,158.69000244140625,417.989990234375,511.82000732421875,344.54998779296875,160.94000244140625,420.239990234375,516.969970703125,2110200,6988300,34157300,110171800
2024-03-15,337.18231201171875,149.10873413085938,410.1250915527344,499.0763244628906,346.9700012207031,158.17999267578125,416.4200134277344,509.8299865722656,347.2900085449219,159.19000244140625,422.6000061035156,511.70001220703125,341.1499938964844,157.10000610351562,412.7900085449219,508.1199951171875,342.9700012207031,158.05999755859375,419.2900085449219,510.2099914550781,4406000,13165500,45079900,107646300
2024-03-18,341.9732360839844,147.77015686035156,411.0115051269531,502.04241943359375,351.8999938964844,156.75999450683594,417.32000732421875,512.8599853515625,353.3399963378906,158.69000244140625,420.7300109863281,515.47998046875,347.8599853515625,156.5,413.7799987792969,512.4400024414062,348.0799865722656,158.57000732421875,414.25,514.0,2528200,6602300,20106000,88893300
2024-03-19,343.9168395996094,147.25169372558594,415.0397033691406,504.8323669433594,353.8999938964844,156.2100067138672,421.4100036621094,515.7100219726562,354.0,156.86000061035156,421.6700134277344,516.0,349.6199951171875,155.66000366210938,415.54998779296875,511.1199951171875,351.6000061035156,156.6699981689453,417.8299865722656,512.1500244140625,2207600,7840600,19837900,60755300
2024-03-20,346.3949279785156,146.82749938964844,418.8019104003906,509.5016784667969,356.45001220703125,155.75999450683594,425.2300109863281,520.47998046875,358.17999267578125,156.44000244140625,425.9599914550781,520.6199951171875,348.1400146484375,155.2100067138672,420.6600036621094,515.0800170898438,351.1199951171875,155.6999969482422,422.0,515.77001953125,2563900,5982300,17860100,69594600
2024-03-21,354.2761535644531,146.81809997558594,422.8793640136719,511.18548583984375,364.55999755859375,155.75,429.3699951171875,522.2000122070312,365.20001220703125,156.9499969482422,430.82000732421875,524.1099853515625,356.7200012207031,155.10000610351562,427.1600036621094,521.9099731445312,357.6700134277344,155.58999633789062,429.8299865722656,523.3900146484375,2616300,5915800,21296200,60256100
2024-03-22,348.00811767578125,146.32791137695312,422.2589111328125,510.2163391113281,358.1099853515625,155.22999572753906,428.739990234375,521.2100219726562,365.5199890136719,156.36000061035156,429.8599853515625,522.6099853515625,357.8599853515625,155.11000061035156,426.07000732421875,520.969970703125,364.6000061035156,155.69000244140625,429.70001220703125,522.1099853515625,2052000,7248600,17648500,79070800
2024-03-25,345.9090576171875,146.3184814453125,416.46771240234375,508.80670166015625,355.95001220703125,155.22000122070312,422.8599853515625,519.77001953125,358.8699951171875,155.97999572753906,427.4100036621094,520.9500122070312,355.0299987792969,154.89999389648438,421.6099853515625,519.6099853515625,356.9599914550781,155.39999389648438,425.239990234375,519.7999877929688,1774800,7498100,18060500,48512100
2024-03-26,346.3366394042969,146.83692932128906,415.2760314941406,507.8669128417969,356.3900146484375,155.77000427246094,421.6499938964844,518.8099975585938,359.5899963378906,156.22999572753906,425.989990234375,521.5800170898438,356.0,154.75999450683594,421.3500061035156,518.4000244140625,356.4599914550781,155.61000061035156,425.6099853515625,521.22998046875,1637200,6864100,16725600,65463700
2024-03-27,354.36358642578125,148.9013671875,415.0593566894531,512.135009765625,364.6499938964844,157.9600067138672,421.42999267578125,523.1699829101562,364.80999755859375,158.22000122070312,424.45001220703125,523.2100219726562,357.8800048828125,155.44000244140625,419.010009765625,519.489990234375,358.7200012207031,155.99000549316406,424.44000244140625,521.7100219726562,2262800,8461600,16705000,82999800
2024-03-28,356.09344482421875,149.1181640625,414.3601379394531,512.037109375,366.42999267578125,158.19000244140625,420.7200012207031,523.0700073242188,367.2200012207031,159.13999938964844,421.8699951171875,524.6099853515625,363.5299987792969,158.11000061035156,419.1199951171875,522.780029296875,364.6199951171875,158.1999969482422,420.9599914550781,523.2100219726562,2028600,6181500,21871200,96294900
2024-04-01,353.479248046875,148.73167419433594,418.15191650390625,511.14630126953125,363.739990234375,157.77999877929688,424.57000732421875,522.1599731445312,367.92999267578125,158.14999389648438,427.8900146484375,524.3800048828125,362.6400146484375,156.77000427246094,422.2200012207031,520.969970703125,367.4800109863281,157.72000122070312,423.95001220703125,523.8300170898438,1953800,4364700,16316000,62477500
2024-04-02,354.53851318359375,148.68453979492188,415.0692138671875,507.8963317871094,364.8299865722656,157.72999572753906,421.44000244140625,518.8400268554688,364.989990234375,157.8300018310547,422.3800048828125,518.97998046875,361.4800109863281,155.9499969482422,417.8399963378906,516.47998046875,362.30999755859375,156.57000732421875,420.1099853515625,518.239990234375,1968900,6102300,17912000,74230300
2024-04-03,365.18939208984375,145.41351318359375,414.0942077636719,508.4542541503906,375.7900085449219,154.25999450683594,420.45001220703125,519.4099731445312,376.07000732421875,158.0500030517578,423.260009765625,520.9500122070312,364.6000061035156,154.25,419.0899963378906,517.6699829101562,365.489990234375,157.7899932861328,419.7300109863281,517.719970703125,2623700,8098200,16502300,59155800
2024-04-04,359.3586120605469,143.75445556640625,411.5630187988281,502.248046875,369.7900085449219,152.5,417.8800048828125,513.0700073242188,381.0299987792969,155.5,428.6700134277344,523.8699951171875,368.8800048828125,152.41000366210938,417.57000732421875,512.760009765625,377.3699951171875,155.30999755859375,424.989990234375,523.52001953125,2492200,6947400,19370900,96858100
2024-04-05,368.6003112792969,143.6507568359375,419.0875549316406,507.4949035644531,379.29998779296875,152.38999938964844,425.5199890136719,518.4299926757812,381.0,153.00999450683594,426.510009765625,520.4400024414062,371.7900085449219,151.61000061035156,418.32000732421875,514.010009765625,372.5,152.02999877929688,420.010009765625,514.4600219726562,2068300,6783000,16554800,74546500
2024-04-08,362.9348449707031,142.89663696289062,418.1716003417969,507.7787780761719,373.4700012207031,151.58999633789062,424.5899963378906,518.719970703125,382.010009765625,153.0399932861328,427.2799987792969,520.1799926757812,372.8900146484375,151.55999755859375,423.29998779296875,517.8900146484375,379.1099853515625,151.99000549316406,425.1700134277344,519.1500244140625,2690000,5935400,14272400,48401800
2024-04-09,361.4090576171875,143.55650329589844,419.8360900878906,508.3661804199219,371.8999938964844,152.2899932861328,426.2799987792969,519.3200073242188,377.1600036621094,152.52999877929688,427.739990234375,520.75,365.510009765625,150.94000244140625,421.6199951171875,514.3499755859375,375.0299987792969,151.5500030517578,426.44000244140625,520.5,2042700,6135300,12496900,68049200
2024-04-10,361.5743103027344,141.58636474609375,416.8616638183594,503.27587890625,372.07000732421875,150.1999969482422,423.260009765625,514.1199951171875,372.6199951171875,151.82000732421875,424.0299987792969,516.1599731445312,364.3900146484375,149.75999450683594,419.70001220703125,512.0900268554688,366.20001220703125,151.52999877929688,422.19000244140625,513.47998046875,2148500,6809500,16216600,82652800
2024-04-11,361.48687744140625,140.25723266601562,421.4610900878906,507.07403564453125,371.9800109863281,148.7899932861328,427.92999267578125,518.0,373.3699951171875,150.8699951171875,429.3699951171875,519.47998046875,366.8999938964844,148.38999938964844,422.3599853515625,512.0800170898438,372.6300048828125,150.8000030517578,425.82000732421875,515.6799926757812,2535700,8374400,17966400,70099000
2024-04-12,355.31597900390625,139.06005859375,415.52227783203125,500.0748291015625,365.6300048828125,147.52000427246094,421.8999938964844,510.8500061035156,372.8399963378906,149.07000732421875,425.17999267578125,515.8200073242188,362.67999267578125,147.14999389648438,419.7699890136719,509.0799865722656,368.6400146484375,148.05999755859375,424.04998779296875,514.3699951171875,2072900,7100200,19253800,92561100
2024-04-15,353.6444396972656,139.12603759765625,407.38714599609375,493.809814453125,363.9100036621094,147.58999633789062,413.6400146484375,504.45001220703125,374.4599914550781,149.49000549316406,426.82000732421875,515.2999877929688,362.1099853515625,147.3699951171875,413.42999267578125,503.5799865722656,372.9700012207031,148.3699951171875,426.6000061035156,515.1300048828125,2171000,8502300,20273500,92101400
2024-04-16,349.7281799316406,136.1660919189453,408.3128967285156,492.90924072265625,359.8800048828125,144.4499969482422,414.5799865722656,503.5299987792969,363.4599914550781,146.25,418.3999938964844,506.5,357.17999267578125,143.38999938964844,413.7300109863281,502.2099914550781,363.0199890136719,145.00999450683594,414.57000732421875,504.94000244140625,2513900,12774900,16765600,73484000
2024-04-17,348.2121887207031,136.4677734375,405.6143798828125,489.9920654296875,358.32000732421875,144.77000427246094,411.8399963378906,500.54998779296875,362.9100036621094,145.41000366210938,418.8800048828125,506.2200012207031,352.8800048828125,143.5399932861328,410.3299865722656,499.1199951171875,362.6499938964844,145.0,417.25,506.04998779296875,2313800,9378100,15855500,75910300
2024-04-18,347.8331604003906,137.3821258544922,398.1588134765625,488.9837646484375,357.92999267578125,145.74000549316406,404.2699890136719,499.5199890136719,363.4800109863281,145.8000030517578,411.8900146484375,504.1300048828125,356.1700134277344,143.1300048828125,403.95001220703125,498.55999755859375,361.1499938964844,144.97999572753906,410.6300048828125,501.9800109863281,2380700,9887700,21029900,74548100
2024-04-19,345.9117431640625,139.42770385742188,393.08660888671875,484.7157897949219,354.6600036621094,147.91000366210938,399.1199951171875,495.1600036621094,360.95001220703125,148.1300048828125,405.4800109863281,500.4599914550781,352.1400146484375,144.5399932861328,397.7699890136719,493.8599853515625,358.2900085449219,146.14999389648438,404.0299987792969,499.44000244140625,2929600,9750800,30565800,102212600
2024-04-22,348.7889709472656,140.56829833984375,394.8988037109375,489.1795959472656,357.6099853515625,149.1199951171875,400.9599914550781,499.7200012207031,362.0,150.27000427246094,402.8500061035156,502.3800048828125,353.239990234375,147.3000030517578,395.75,495.42999267578125,356.1000061035156,148.50999450683594,400.0799865722656,497.8299865722656,2085400,10118700,20286900,67961000
2024-04-23,354.28985595703125,140.98306274414062,401.4089660644531,494.9844970703125,363.25,149.55999755859375,407.57000732421875,505.6499938964844,365.5199890136719,150.49000549316406,408.20001220703125,506.0899963378906,359.0400085449219,148.1999969482422,403.05999755859375,499.5299987792969,360.0,149.86000061035156,404.239990234375,501.7799987792969,1810700,10110400,15734500,64633600
2024-04-24,354.55322265625,140.0121307373047,402.8763427734375,494.7496032714844,363.5199890136719,148.52999877929688,409.05999755859375,505.4100036621094,368.1700134277344,148.99000549316406,412.4700012207031,507.3699951171875,358.8999938964844,146.86000061035156,406.7799987792969,503.1300048828125,363.95001220703125,148.13999938964844,409.55999755859375,506.55999755859375,3032700,9756300,15065300,55928100
2024-04-25,329.6627197265625,138.40020751953125,393.00787353515625,492.87005615234375,338.0,146.82000732421875,399.0400085449219,503.489990234375,341.94000244140625,149.5800018310547,399.8900146484375,504.2699890136719,330.32000732421875,146.3300018310547,388.0299987792969,497.489990234375,330.44000244140625,149.3699951171875,394.0299987792969,499.17999267578125,6459600,7642700,40586500,69122400
2024-04-26,334.9100341796875,137.75921630859375,400.17779541015625,497.5394592285156,343.3800048828125,146.13999938964844,406.32000732421875,508.260009765625,345.5,147.17999267578125,413.0,509.8800048828125,338.3299865722656,145.9499969482422,405.760009765625,505.70001220703125,338.44000244140625,146.6999969482422,412.1700134277344,506.3500061035156,3324600,6183000,29694700,64306100
2024-04-29,341.1716003417969,138.40020751953125,396.1693115234375,499.3014831542969,349.79998779296875,146.82000732421875,402.25,510.05999755859375,350.95001220703125,147.22000122070312,406.32000732421875,510.75,343.9800109863281,145.99000549316406,399.19000244140625,507.25,343.9800109863281,146.13999938964844,405.25,510.0899963378906,2171400,6149600,19582100,46415400
2024-04-30,326.31732177734375,136.29811096191406,383.44464111328125,491.3919677734375,334.57000732421875,144.58999633789062,389.3299865722656,501.9800109863281,347.7699890136719,146.8800048828125,402.1600036621094,509.55999755859375,333.1199951171875,144.52999877929688,389.1700134277344,501.9800109863281,347.0199890136719,146.8800048828125,401.489990234375,508.55999755859375,4201700,8817700,28781400,77483600
2024-05-01,322.9036865234375,142.51016235351562,388.9698181152344,489.7962951660156,331.07000732421875,151.17999267578125,394.94000244140625,500.3500061035156,338.5,151.85000610351562,401.7200012207031,508.19000244140625,330.739990234375,147.6199951171875,390.30999755859375,499.8699951171875,333.3800048828125,148.74000549316406,392.6099853515625,501.3800048828125,3520600,14470900,23562500,80242800
2024-05-02,327.1658630371094,141.32241821289062,391.8259582519531,494.3775939941406,335.44000244140625,149.9199981689453,397.8399963378906,505.0299987792969,336.1600036621094,152.3300018310547,399.92999267578125,505.8900146484375,329.25,149.13999938964844,394.6499938964844,499.54998779296875,333.5199890136719,152.0399932861328,397.6600036621094,504.1499938964844,2492000,8459800,17709400,62550200
2024-05-03,328.4435119628906,140.70970153808594,400.5126647949219,500.5055847167969,336.75,149.27000427246094,406.6600036621094,511.2900085449219,341.6099853515625,149.88999938964844,407.1499938964844,512.5499877929688,334.9800109863281,147.82000732421875,401.8599853515625,508.55999755859375,338.0899963378906,149.88999938964844,402.2799987792969,511.1600036621094,1977100,6532700,17446700,72756700
2024-05-06,333.6615905761719,140.05926513671875,407.2886657714844,505.6741638183594,342.1000061035156,148.5800018310547,413.5400085449219,516.5700073242188,342.54998779296875,150.0500030517578,413.92999267578125,516.6099853515625,339.70001220703125,147.91000366210938,406.3699951171875,513.2999877929688,340.8699951171875,149.8699951171875,408.760009765625,513.75,1653900,5042800,16996600,47264700
2024-05-07,336.4900817871094,140.19122314453125,403.152099609375,506.2322082519531,345.0,148.72000122070312,409.3399963378906,517.1400146484375,348.5400085449219,149.72999572753906,414.6700134277344,518.5700073242188,343.3999938964844,148.4499969482422,409.0899963378906,516.4500122070312,344.4700012207031,149.3800048828125,414.6600036621094,517.5599975585938,1965600,7333500,20018200,52561300
2024-05-08,336.00238037109375,140.40806579589844,404.333984375,506.28106689453125,344.5,148.9499969482422,410.5400085449219,517.1900024414062,346.2699890136719,149.72999572753906,412.2300109863281,517.739990234375,338.739990234375,148.6999969482422,406.7099914550781,515.1400146484375,340.0,149.1199951171875,408.1700134277344,515.260009765625,2260300,7735100,11792300,42047200
2024-05-09,343.102783203125,141.25643920898438,406.0871276855469,509.1981506347656,351.7799987792969,149.85000610351562,412.32000732421875,520.1699829101562,352.8800048828125,150.10000610351562,412.7200012207031,520.2100219726562,345.42999267578125,148.88999938964844,409.1000061035156,516.7100219726562,345.9200134277344,148.97999572753906,410.57000732421875,517.3800048828125,3208900,6546200,14689700,43643700
2024-05-10,346.03857421875,141.31298828125,408.47052001953125,509.8541259765625,354.7900085449219,149.91000366210938,414.739990234375,520.8400268554688,357.510009765625,150.08999633789062,415.3800048828125,522.6400146484375,353.5199890136719,149.19000244140625,411.79998779296875,519.5900268554688,355.0,150.0,412.94000244140625,521.8099975585938,2210600,5710600,13402300,52233200
2024-05-13,347.88189697265625,142.54786682128906,407.46588134765625,509.9226379394531,356.67999267578125,151.22000122070312,413.7200012207031,520.9099731445312,358.54998779296875,152.0,418.3500061035156,522.6699829101562,354.3699951171875,149.7100067138672,410.82000732421875,519.739990234375,354.79998779296875,150.0399932861328,418.010009765625,522.5599975585938,2051200,5628500,15440200,36716400
2024-05-14,349.34490966796875,142.69873046875,410.2630310058594,512.2620849609375,358.17999267578125,151.3800048828125,416.55999755859375,523.2999877929688,360.6099853515625,152.2100067138672,417.489990234375,523.8300170898438,357.0299987792969,150.6999969482422,411.54998779296875,520.5599975585938,357.7200012207031,151.85000610351562,412.0199890136719,521.1099853515625,1563400,8254200,15109300,57535900
2024-05-15,351.1590881347656,143.91473388671875,417.43603515625,518.6055908203125,360.0400085449219,152.6699981689453,423.0799865722656,529.780029296875,363.30999755859375,152.9499969482422,423.80999755859375,530.0800170898438,358.1199951171875,151.3000030517578,417.2699890136719,525.1799926757812,361.4700012207031,151.82000732421875,417.8999938964844,525.8300170898438,1913900,5548000,22239500,59504900
2024-05-16,342.0689697265625,145.43240356445312,415.37384033203125,517.53857421875,350.7200012207031,154.27999877929688,420.989990234375,528.6900024414062,358.7699890136719,154.3800048828125,425.4200134277344,531.52001953125,349.6099853515625,152.3300018310547,420.3500061035156,528.5399780273438,356.75,153.0,421.79998779296875,529.8800048828125,2821700,7591000,17530100,50244800
2024-05-17,347.4820556640625,145.77174377441406,414.60430908203125,518.2825317382812,356.2699890136719,154.63999938964844,420.2099914550781,529.4500122070312,356.4100036621094,154.86000061035156,422.9200134277344,529.52001953125,351.55999755859375,153.7100067138672,418.0299987792969,527.3200073242188,352.9700012207031,154.86000061035156,422.5400085449219,528.8099975585938,2104300,6521800,15352200,59187600
2024-05-20,353.80218505859375,143.74766540527344,419.6658630371094,518.879638671875,362.75,151.27000427246094,425.3399963378906,530.0599975585938,364.42999267578125,153.38999938964844,426.7699890136719,531.5599975585938,354.7699890136719,151.25999450683594,419.989990234375,529.1699829101562,356.3999938964844,153.10000610351562,420.2099914550781,529.5700073242188,2247900,7742300,16272100,37764200
